Data Element Name,Code,Category Name,Data Element ID,Category ID,Attribute ID
"OpenLMIS INJ Ketamine hydrochloride 50mg/ml, 10ml quantity received",BB044400-d,default,JWoMQIAafjL,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Hydralazine hydrochloride 20mg/ml, 1ml Stock out days",BB039600-c,default,AdGpjRRHiIx,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Codeine Phosphate 30 mg tablets quantity received,FD002800-d,default,UMHvJLn1tV4,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Glass ionomer cement powder & liquid Stock on hand,PP036300-a,default,McUbryyXEDB,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Ethilon 1, 90mm cuttting Stock out days",FD352300-c,default,Vp0T0zdGRVt,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Acyclovir 400mg, tablets Stock out days",AA000900-c,default,C3CeX5MVVjn,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Dextrose 50%, 50ml Stock out days",BB022800-c,default,oIgpb2w8LT8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chlorhexidine digluconate solution 7.1%, 10ml Stock out days",DN261000-c,default,PG9MxEiPNXm,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Ethambutol 400mg quantity received,TB000200-d,default,Ck7rDp13ZrQ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe, autodestruct, 5ml, disposable, hypoluer with 21g ne Stock on hand",HH150000-a,default,dwUcWSTOCZk,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 21 (individually wrapped),Carbon steel Quantity used",HH124200-b,default,hT2e95p6eW0,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chloramphenicol eye drops 0.5%, 5ml quantity received",EE010500-d,default,Ggn24fNp6hU,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Zidovudine (AZT) + Lamivudine (3TC) +Nevirapine (NVP), 60mg+30mg+50mg, 60's (2P) quantity received",GF0230-d,default,YwAeA6wNHLI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Thiopentone sodium 500mg, PFR quantity received",BB072900-d,default,wwHdfghnAHI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Amoxycillin w/ Clavulanic Acid, 250/62.5/5ml Stock out days",GF0242-c,default,kJsl04TEfut,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Dexamethasone Injection 5mg/2ml,2ml Quantity used",BB021301-b,default,vLYj1SlXyt7,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Artesunate 25mg+Amodiaquine 67.5mg 3tablets/blister Stock out days,GF0560-c,default,T8RImtOkrri,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Hydrogen peroxide, 20 vol. Quantity used",FD702900-b,default,VMF1BDin1uY,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Lamivudine/Stavudine/Neverapine 30mg/6mg/50mg Tabs 6mg +30mg+50mg, 60'S (1P) quantity received",GF0066-d,default,FjziRQjoNUu,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Capreomycin sulphate 1g Stock on hand,TB041100-a,default,LOBO6eTCxwp,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Tube, nasogastric FG 8 ( with metal balls at the tip) Stock on hand",HH177900-a,default,pg9scS5MYxm,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Hydrogen peroxide, 20 vol. Stock on hand",FD702900-a,default,EZ7DG79Oqp7,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe, autodestruct, 2ml, disposable, hypoluer with 23g ne quantity received",HH149400-d,default,CKYxvhxw7rr,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Salicylic acid 5% + sulphur 5% ointment (in EO base),500g quantity received",EE042900-d,default,MfTAoFtgxuH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Gauze, absorbent 90cm x 40m Quantity used",FD300800-b,default,P7m1o9MYEHu,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Lamivudine/Zidovudine 300mg/150mg Tabs (4A), (8A) Stock on hand",GF0011-a,default,geiTO0psIW3,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Dexamethasone eye drops 0.1% Stock on hand,FD252700-a,default,ilfZaors0j2,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Stavudine (d4T) + Lamivudine (3TC), 6mg +30mg (3P) Stock out days",GF0231-c,default,gMb42vQaaFC,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Methyldopa 250mg, tablets Quantity used",AA043200-b,default,AN8XHoJ9jfw,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Efavirenz 200mg Tabs (3P) Quantity used,GF0074-b,default,fvLCFgBd0m5,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin60mg/Isoniazid30mg/Pyrazinamide150mg(RHZ) Quantity used,TB042900-b,default,R1DfKhTitwB,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Pethidine hydrochloride 50mg/1ml, 2ml Stock on hand",BB062700-a,default,T4Zk3XTLtTr,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Metronidazole oral suspension 200mg /5ml, 100ml Quantity used",EE028800-b,default,NwUQoGpWZ2Q,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Cotrimoxazole 960mg Tabs quantity received,GF0584-d,default,bCluPCXRQP1,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Fluconazole, 10mg / ml Quantity used",GF0239-b,default,QZLarZAVyRF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium lactate compound (Ringer's lactate), 1000ml Stock out days",FD106200-c,default,NnxnFQUauor,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chlorhexidine digluconate solution 7.1%, 10ml Stock on hand",DN261000-a,default,O22yFbUteZF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Colostomy Bags, disposable 25cmx13cm Stock on hand",FD400500-a,default,Zn97ViIY9e2,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Propranolol hydrochloride 40mg, tablets Quantity used",AA054900-b,default,m2EgXLRNNe1,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV NEVIRAPINE 50MG TABLET FOR ORAL SUSPENSION Stock on hand,GF0205-a,default,iF9NyAMMmV4,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Ciprofloxacin 500mg, tablets Stock out days",AA015900-c,default,VX2n2nE61Z2,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Insulin zinc suspension (lente) 100 IU/ml, 10ml Stock out days",BB043200-c,default,blQusOjtlZF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Silk braided 2/0, 1/2 circle taper point needle 26mm, thread length 45cm(12 per box) quantity received",G0238-d,default,IFQF6NVq51W,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Atenolol 50mg quantity received,AA007840-d,default,Q2JF6qp5Cs3,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove surgeon's size 7½ sterile Stock out days,HH080700-c,default,VD6O3rm8g0r,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Phenobarbitone 30mg, tablets Stock out days",AA050100-c,default,ilh9LscQztj,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 5cm x 4m long, when stretched Stock out days",FF006900-c,default,XU87CsNfpGs,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Clips, umbilical cord, polythene Stock out days",HH039000-c,default,TF1cQJPXwmn,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Salbutamol 4mg Stock out days,FD006900-c,default,dpUylZyGegZ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Tenofovir (TDF) + Lamivudine (3TC) + Efavirenz (EFV), 300+30 (5A) Stock on hand",GF0221-a,default,TUmBfmgaDXk,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Promethazine hydrochloride 25mg, coated tablets Quantity used",AA054000-b,default,ri8qi15JOqU,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, elastic adhesive 7.5cm x 5m long, when stretched quantity received",FF014700-d,default,gE5nE2jZVuN,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Isoniazid 300mg Quantity used,TB000900-b,default,ljlga9FlSkm,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Griseofulvin 250mg, tablets Stock on hand",AA029700-a,default,ZhckqAvE1nY,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Zidovudine 300mg / Lamivudine 150 /Nevirapine 200mg (2A) Stock on hand,GF0058-a,default,nFb4OtTYchX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chlorinated lime HTH (Sodium hypochlorite) 70%, 50Kg quantity received",EE011700-d,default,ILzF893MdtJ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Flucloxacillin 250mg, vial, PFR Stock on hand",FD104500-a,default,zS6EJhSDUh7,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Emulsifying Ointment, 500g quantity received",EE017700-d,default,TohJpCCttYN,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Pyridoxine 50mg Stock out days,GF0581-c,default,PEF23aA26pF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Ciprofloxacin 500mg, tablets quantity received",AA015900-d,default,SSZExMond8I,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Magnesium sulphate 50%, 2ml ampoule Quantity used",FP004500-b,default,XdSHfH92L0D,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Oral Contraceptive tablets – low oestrogen (e.g. Lofemenal) Stock on hand,FP000200-a,default,gJAzJWMnqRh,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Amoxycillin 125mg/5ml suspension, PFR to make 100ml Stock out days",EE002700-c,default,VzzAk117P8S,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Calamine lotion 15%+ sulphur 2%, 500ml Stock out days",EE008400-c,default,NGp0zBxAFDB,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Lumefantrine 120mg/Artemether 20mg,30x12, Dispersibletablets Stock on hand",AA039900-a,default,K7GOSz3e6vn,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Benzyl benzoate application 25%, 500ml Quantity used",EE004800-b,default,YlanEMKlC3k,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin150mg/Isoniazid75mg/Pyrazinamide 400mg/Ethambutol Quantity used,TB042500-b,default,ufeTllW7XbD,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove surgeon's size 7½ sterile Stock on hand,HH080700-a,default,bk6nqwrLMiA,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Ethionamide 250mg Stock out days,TB041800-c,default,rPbeVo2wVdF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Tenofovir (TDF) + Lamivudine (3TC) + Efavirenz (EFV), 300+30 (5A) Quantity used",GF0221-b,default,AHwNWnu7Nfl,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Chloramphenicol 1% Eye Ointment 5g Quantity used,EE009600-b,default,JiG5RS9raGd,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Magnesium sulphate 50%, 2ml ampoule quantity received",FP004500-d,default,yWFHfnMr1C1,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Hydralazine 25mg Quantity used,FD005000-b,default,a5v8UlRNEPC,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Bismuth subgallate compound suppositories quantity received,EE007500-d,default,fpYWCWExnDu,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Cetrimide 15% + chlorhexidine 1.5% solution.for dilution Stock out days,FD252200-c,default,f318mJrbOas,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Ethionamide 250mg quantity received,TB041800-d,default,bmRx4Y9jY2s,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Sharps disposal receptor(Cardboard) quantity received,HH130800-d,default,gL541a8as0L,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe, autodestruct, 5ml, disposable, hypoluer with 21g ne Stock out days",HH150000-c,default,ebTXmfPNCds,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Erythromycin 250mg, enteric coated tablets quantity received",AA023700-d,default,MZhAw3sGdVh,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Lamivudine/Abacavir 60mg/30mg (9P) Stock on hand,GF0075-a,default,xBFst4Tra0V,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Lumefantrine 120mg/Artemether 20mg, 30x18, tablets Stock on hand",AA040200-a,default,qKrmgvM7N8a,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Amalgam capsule no. 1, non-gamma Stock on hand",FD700800-a,default,pxXqtW60G6G,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chlorpromazine 100mg quantity received,FD003800-d,default,SGWsdBxZx5p,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Amlodipine 10mg, tablets Stock out days",AA003600-c,default,dA5TMsWvLQE,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Paracetamol 500mg, tablets Stock out days",AA049500-c,default,qKQ9OdYDR2N,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Malaria Rapid Diagnostic Test (MRDT) Kits quantity received,DN002900-d,default,GIgbFJAtzvo,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Fluconazole 200mg, tablets Quantity used",AA026400-b,default,Q6VH8LA6m5c,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Phenytoin sodium 100mg, coated tablets Quantity used",AA050400-b,default,GY9wtxyFOW8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Paraldehyde, 10ml quantity received",FD105500-d,default,xNEU0R8hrYM,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Sulphadoxine 500mg / pyrimethamine 25mg (SP), tablets Stock out days",AA058200-c,default,ZYVxQwLGot5,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Medroxyprogesterone acetate injection 150mg/mL, 1mL vial wit Stock on hand",BB049500-a,default,zS8rkklGSop,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Gentamicin 0.3% eye drops, 5ml quantity received",EE020700-d,default,BRifnMLQFat,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Vincristine sulphate 1mg PFR Stock on hand,FD007700-a,default,udpeqsqheQB,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Allopurinol 100mg Stock out days,FD000100-c,default,GcOJ4HU41Nm,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Oral Contraceptive tablets – low oestrogen (e.g. Lofemenal) quantity received,FP000200-d,default,a60o07dL5eN,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 2/0, round bodied ½ circle 35m quantity received",GG001500-d,default,gS9ZOaVhfLS,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Procaine benzylpenicillin, 1g PFR quantity received",BB066000-d,default,vJ9BVRljJ8w,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Morphine sulphate 10mg (slow release), tablets Stock out days",AA045300-c,default,IDSMvh0cjlG,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Zidovudine (AZT) + Lamivudine (3TC) +Nevirapine (NVP), 60mg+30mg+50mg, 60's (2P) Stock out days",GF0230-c,default,Je5PnjCHXVY,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chloramphenicol ear drops 5%, 5ml quantity received",EE010200-d,default,eA2tWoSv8ze,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Bags urine drainage 2,000ml with outlet quantity received",HH008100-d,default,CDvbLjqdFYS,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chlorpromazine 100mg Stock on hand,FD003800-a,default,JjjaxbfayGi,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Lamivudine 150mg/Stavudine 30mg/Neverapine 200mg (4A) quantity received,GF0048-d,default,efEXEwxb2eX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Dextrose (glucose) 5%, 1000ml Stock on hand",BB021600-a,default,v5BQ7ceG1IT,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, extension 7.5cm x 5m long, when stretched Stock out days",FF015300-c,default,zFbh9ebXb4F,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Phytomenadione 10mg/ml, 1ml (Vitamin K) quantity received",BB063600-d,default,Hc8WYLIiyp3,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Albendazole 400mg, Chewable tablets Stock on hand",AA001500-a,default,mBj9A3SwVUX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Prednisolone 5mg, tablets Quantity used",AA052500-b,default,VJXUyrhsWsW,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin60mg/Isoniazid30mg/Pyrazinamide150mg(RHZ) Stock out days,TB042900-c,default,HlVsYqsk09A,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Povidone iodine 10% in alcoholic solution, 500ml Stock on hand",EE038100-a,default,hdNwZ5FQ7e8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS VAC Rabies vaccine course, (1x 5, 0.5ml/dose PFR and 1x5 vials d Stock on hand",CC001500-a,default,xsjSh4yVXuh,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Quinine dihydrochloride 300mg/ml, 2ml quantity received",BB067500-d,default,M47TSTuiH6m,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Calamine lotion aqueous 15%, 500ml Quantity used",EE008700-b,default,k2yC7gFHyVr,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Hydrocortisone eye ointment 1% Quantity used,FD253600-b,default,vF0qVmJtadS,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Iodine solution, weak (iodine tincture) 0.5%, 500ml quantity received",EE024300-d,default,KuCAxXALzdb,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Thiopentone sodium 500mg, PFR Quantity used",BB072900-b,default,QQOeSpWurno,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Thiopentone sodium 500mg, PFR Stock out days",BB072900-c,default,gs7LtLh6MMF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, crepe 7.5cm x 1.4m long , when stretched Stock out days",FF001800-c,default,M1ReWw1Ixcc,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 10cm x 4m long, when stretched Stock out days",FF006300-c,default,E2L2KWkvKko,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Atropine sulphate 600 micrograms/ml, 1ml Stock on hand",BB006600-a,default,SiWbQrvHPbR,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Mask face disposable paper 2-ply Stock on hand,HH102300-a,default,WNjbhCEwuKl,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Gauze, swabs 8-ply 10cm x 10cm quantity received",FD300900-d,default,VC43aLtAk9Z,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Ethambutol 400mg Stock out days,TB000200-c,default,yypH4oi3him,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Catheter Foley's retention 30cc FG 16 Stock out days,HH027300-c,default,kvTZMGrSnmZ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Amlodipine 10mg, tablets Quantity used",AA003600-b,default,jkJ70a6a6V5,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Benzoic acid + salicylic acid compound Lotion Stock on hand,FD251700-a,default,brrhzasHItw,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chloramphenicol eye drops 0.5%, 5ml Quantity used",EE010500-b,default,z6kwr6la34N,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chloramphenicol 125mg/5ml , PFR,100ml Stock on hand",FD250100-a,default,Id2yMyBU2vo,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Chloramphenicol 1% Eye Ointment 5g quantity received,EE009600-d,default,xFnG0btRXgK,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Lisinopril 10mg , tablets quantity received",AA036600-d,default,slIdJOwrLqZ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Oxytocin 10 IU/ml, 1ml Quantity used",BB059400-b,default,eSEeMMNudRx,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 3/0, round bodied ½ circle 25m Quantity used",GG001800-b,default,TARsNgz79ob,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Flucloxacillin 250mg, Capsules quantity received",AA025800-d,default,MbfERwGaYc2,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Benzoic acid + salicylic acid compoundLotion quantity received,FD251700-d,default,f8bBFpesAjd,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Benzhexol 5mg Quantity used,FD007800-b,default,V9FYncydAqr,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Liner, glass ionomer Stock on hand",PP047100-a,default,HhGwf33hAVC,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Dexamethasone 0.1% and Neomycin 0.35% (as sulphate) eye drop Quantity used,EE015000-b,default,RpkFFwz92BW,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS Dispensary items Bag tablet dispensing, polythene, disposable 9 x 10cm Quantity used",KK000600-b,default,J636Gw2TdMm,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Quinine dihydrochloride 300mg/ml, 2ml Quantity used",BB067500-b,default,gklRUtuQE4e,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 24 (individually wrapped),Carbon steel Stock out days",HH125100-c,default,DEL9afJQdWn,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 24 (individually wrapped),Carbon steel Quantity used",HH125100-b,default,ZhMrzKts0p9,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Clotrimazole 500mg vaginal tablet (blister 10 x 10, with app Stock on hand",DN260600-a,default,IbDULFfozIe,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY Ultrasound Jel, 5L Stock out days",FD650500-c,default,uyFBPuz7AeM,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Ampicillin 1g quantity received,DN100700-d,default,WmH8txPQH8r,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS Dispensary items Bag tablet dispensing, polythene, disposable 9 x 10cm Stock on hand",KK000600-a,default,V93wpeOMhYs,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Catheter Foley's retention 30cc FG 14 Stock out days,HH027000-c,default,tbKdnyJrd1e,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Female Condoms quantity received,ST062500-d,default,Ia2DtdU12Rc,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Ciprofloxacin 250mg, tablets Stock on hand",AA015600-a,default,rQTrahiZDD1,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Tube, nasogastric FG 8 ( with metal balls at the tip) Quantity used",HH177900-b,default,ooPfY7F57Gf,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium chloride 0.9%, 500ml Quantity used",BB069900-b,default,EVjk52lYKsQ,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR Cotton wool 500g Stock out days,SM024200-c,default,HZTBUtZg7gd,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Salicylic acid 10% ointment (in YSP), 500g quantity received",EE041400-d,default,XKo7vGFQei8,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Cotrimoxazole 960mg Tabs Stock on hand,GF0584-a,default,KFki7fwqa0v,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Lamivudine/Stavudine/Neverapine 30mg/6mg/50mg Tabs 6mg +30mg+50mg, 60'S (1P) Quantity used",GF0066-b,default,HIo61KksXS8,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Determine HIV 1/2 rapitt kit Stock out days,ST010900-c,default,qR4PSNE4sEH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Ferrous sulphate 200mg / folic acid 250 micrograms, coated t Stock out days",AA025200-c,default,RO8wokzZHsQ,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Cotrimoxazole 960mg Tabs Stock out days,GF0584-c,default,FhVQ2REc9Ju,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Zinc oxide 15% ointment (in EO base), 500g Stock on hand",EE051600-a,default,EGeQcerpbRl,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 10cm x 4m long, when stretched quantity received",FF006300-d,default,elqZMEHoijE,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Vicryl 2, ½ circle round bodied heavy 12's Stock on hand",FD355300-a,default,N4YAtMd08C4,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Chloramphenicol Sodium 1g, PFR Quantity used",BB014400-b,default,uaaD8d44Tbd,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Metformin 850mg Tablets quantity received,FD002900-d,default,wmkQOg0AyDP,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS X-RAY Developer for Automatic Process Stock out days,FD650100-c,default,fa9iM7Ajp0E,Tt7fU5lUhAU,Tt7fU5lUhAU
